0, 0.992627177262157
20, 0.8994940637881013
40, 0.7987342344531293
60, 0.7392338301018179
80, 0.6541362686619018
100, 0.5378588320300866
120, 0.45829362659212913
140, 0.4193715295866852
160, 0.3783667417710139
180, 0.3546372943719931
200, 0.33557910630479293
220, 0.31788341554110056
240, 0.3021094059762862
260, 0.28987759296654647
280, 0.2801190391964945
300, 0.2758765469720552
320, 0.267859401504725
340, 0.26532727680973
359.9999999999998, 0.26280433923573454
380, 0.26054478077637855
400.0000000000002, 0.2588027934253021
420, 0.2578325691761453
440, 0.2577655636749584
459.9999999999998, 0.2578818174627241
480, 0.2580613798839302
499.9999999999998, 0.25829946908113954
520, 0.25859130319691503
540.0000000000002, 0.25893210037381875
560, 0.2593170787544138
580, 0.25974145648126257
599.9999999999998, 0.26020045169692796
620, 0.2606892825439723
640.0000000000002, 0.2612031671649584
660.0000000000002, 0.26173732370244884
680.0000000000002, 0.2622869702990064
700.0000000000002, 0.26284732509719344
720.0000000000002, 0.2634136062395729
740.0000000000002, 0.26398103186870725
760.0000000000002, 0.2645448201271595
780.0000000000002, 0.26510018915749156
800.0000000000002, 0.2656423571022668
820.0000000000002, 0.26616654210404744
840.0000000000002, 0.26666796230539636
860.0000000000002, 0.26714183584887574
880.0000000000002, 0.267583380877049
900.0000000000002, 0.26798781553247797
920.0000000000002, 0.268350357957726
940.0000000000002, 0.26837504317380045
960.0000000000002, 0.27268998894585383
980.0000000000002, 0.27732501248543506
