20, 0.9709263847351512
40, 0.9441827693876279
60, 0.9166352794673531
80, 0.8910227971440356
100.00000000000003, 0.8685690939490183
120, 0.8570898977346306
140, 0.8643731470902027
160, 0.849298504323039
180, 0.8531839107652441
200, 0.8616587430273026
220, 0.8726270305929582
240.00000000000006, 0.8734750052676916
260, 0.8882541089971021
280, 0.9051015838388787
300.0000000000001, 0.9225694110470224
320.00000000000006, 0.9510811280525533
340, 0.9874065035695696
360, 0.998537629376099
380.00000000000006, 1.0245338287690795
400.00000000000006, 1.0457098009522212
420.00000000000017, 1.083532694792722
439.99999999999994, 1.1157880755028668
460.00000000000006, 1.1444827556575359
480.00000000000017, 1.1689198648442276
499.99999999999994, 1.1954567704375505
520, 1.2208308026860584
540, 1.2450011037569835
560, 1.2731202952811005
580, 1.2992252117396192
600, 1.3258948428894728
620, 1.343596743571121
640, 1.372021885884173
660.0000000000002, 1.4045844718652782
680, 1.4363052530363327
700, 1.4610178112943113
720.0000000000002, 1.4930288592700238
740.0000000000002, 1.5140280808987208
760.0000000000002, 1.5426419893195344
780.0000000000002, 1.5712910365634762
800.0000000000002, 1.5957602288953632
820.0000000000002, 1.6241185129276756
840, 1.6508860264514056
860.0000000000002, 1.6909147014922847
880, 1.713780367885514
900, 1.7389058812463574
920, 1.7628396038752936
940.0000000000002, 1.787816058360565
960, 1.8160039920662008
980, 1.8424420747403627
